home-name,away-name,home-result,away-result,home-win,away-win,home-odds-avg,home-odds-max,draw-odds-avg,draw-odds-max,away-odds-avg,away-odds-max,date-start-timestamp
Brentford,Aston Villa,2,1,True,False,1.9,2.12,2.22,2.33,1.61,1.72,1641132000
Chelsea,Liverpool,2,2,False,False,1.64,1.74,2.48,2.59,1.7,1.88,1641141000
Manchester Utd,Wolves,0,1,False,True,0.68,0.74,2.76,2.9,4.69,5.28,1641231000
Southampton,Brentford,4,1,True,False,1.17,1.23,2.31,2.41,2.66,2.99,1641930300
West Ham,Norwich,2,0,True,False,0.4,0.45,4.03,4.25,7.08,8.7,1642016700
Brighton,Crystal Palace,1,1,False,False,1.03,1.1,2.39,2.62,2.97,3.2,1642190400
Manchester City,Chelsea,1,0,True,False,0.64,0.67,3.24,3.56,4.32,4.75,1642249800
Wolves,Southampton,3,1,True,False,1.42,1.57,2.08,2.18,2.35,2.62,1642258800
Norwich,Everton,2,1,True,False,2.46,2.59,2.33,2.48,1.23,1.28,1642258800
Newcastle,Watford,1,1,False,False,0.84,0.89,2.75,2.9,3.38,3.61,1642258800
Aston Villa,Manchester Utd,2,2,False,False,1.59,1.74,2.49,2.61,1.75,1.91,1642267800
West Ham,Leeds,2,3,False,True,0.67,0.72,3.22,3.63,3.92,4.2,1642341600
Liverpool,Brentford,3,0,True,False,0.27,0.3,5.24,5.79,10.54,12.6,1642341600
Brighton,Chelsea,1,1,False,False,4.52,5.15,2.76,2.95,0.69,0.73,1642536000
Leicester,Tottenham,2,3,False,True,2.25,2.45,2.46,2.58,1.27,1.31,1642620600
Brentford,Manchester Utd,1,3,False,True,3.59,3.91,2.7,2.91,0.83,0.87,1642622400
Watford,Norwich,0,3,False,True,1.04,1.08,2.52,2.6,2.81,2.95,1642795200
Everton,Aston Villa,0,1,False,True,1.79,2.0,2.42,2.75,1.6,1.76,1642854600
Manchester Utd,West Ham,1,0,True,False,1.09,1.21,2.64,2.75,2.56,2.88,1642863600
Leeds,Newcastle,0,1,False,True,0.9,0.95,2.92,3.3,2.92,3.2,1642863600
Brentford,Wolves,1,2,False,True,1.47,1.6,2.08,2.43,2.26,2.33,1642863600
Southampton,Manchester City,1,1,False,False,10.05,11.25,4.95,5.82,0.29,0.33,1642872600
Leicester,Brighton,1,1,False,False,1.58,1.71,2.42,2.52,1.79,2.08,1642946400
Crystal Palace,Liverpool,1,3,False,True,4.85,5.45,3.15,3.31,0.59,0.72,1642946400
Arsenal,Burnley,0,0,False,False,0.31,0.33,4.48,4.8,10.14,11.3,1642946400
Chelsea,Tottenham,2,0,True,False,0.73,0.79,2.81,2.95,4.07,4.35,1642955400
Burnley,Watford,0,0,False,False,1.19,1.23,2.25,2.35,2.63,2.78,1644084000
West Ham,Watford,1,0,True,False,0.54,0.57,3.28,3.63,5.41,6.03,1644349500
Newcastle,Everton,3,1,True,False,1.51,1.61,2.35,2.65,1.92,2.1,1644349500
Burnley,Manchester Utd,1,1,False,False,5.24,5.8,3.2,3.45,0.57,0.64,1644350400
Tottenham,Southampton,2,3,False,True,0.58,0.61,3.22,3.35,4.99,5.5,1644435900
Norwich,Crystal Palace,1,1,False,False,2.54,2.92,2.26,2.35,1.25,1.34,1644435900
Manchester City,Brentford,2,0,True,False,0.09,0.11,10.07,11.5,28.52,34.0,1644435900
Aston Villa,Leeds,3,3,False,False,0.92,1.01,2.81,2.92,2.95,3.31,1644436800
Wolves,Arsenal,0,1,False,True,2.73,3.16,2.2,2.45,1.21,1.41,1644522300
Liverpool,Leicester,2,0,True,False,0.22,0.27,6.41,7.2,12.07,14.0,1644522300
Manchester Utd,Southampton,1,1,False,False,0.57,0.65,3.5,3.75,4.74,5.5,1644669000
Watford,Brighton,0,2,False,True,2.81,3.25,2.32,2.52,1.12,1.27,1644678000
Everton,Leeds,3,0,True,False,1.51,1.67,2.59,3.01,1.79,1.99,1644678000
Brentford,Crystal Palace,0,0,False,False,1.95,2.29,2.1,2.28,1.68,1.88,1644678000
Norwich,Manchester City,0,4,False,True,15.16,17.5,6.3,6.75,0.19,0.22,1644687000
Tottenham,Wolves,0,2,False,True,0.7,0.74,2.73,2.9,4.66,4.9,1644760800
Newcastle,Aston Villa,1,0,True,False,1.8,1.85,2.38,2.52,1.61,1.67,1644760800
Burnley,Liverpool,0,1,False,True,11.7,14.0,5.79,6.3,0.23,0.27,1644760800
Leicester,West Ham,2,2,False,False,1.89,2.02,2.47,2.62,1.48,1.57,1644769800
Manchester Utd,Brighton,2,0,True,False,0.81,0.9,2.65,2.89,3.75,4.1,1644956100
West Ham,Newcastle,1,1,False,False,0.65,0.72,3.08,3.41,4.4,4.8,1645273800
Southampton,Everton,2,0,True,False,1.07,1.17,2.57,2.93,2.65,2.97,1645282800
Liverpool,Norwich,3,1,True,False,0.13,0.15,8.37,9.1,21.73,26.59,1645282800
Crystal Palace,Chelsea,0,1,False,True,4.57,5.49,2.76,3.08,0.69,0.75,1645282800
Brighton,Burnley,0,3,False,True,0.63,0.72,2.79,2.95,5.28,6.1,1645282800
Aston Villa,Watford,0,1,False,True,0.65,0.68,2.96,3.12,4.64,5.35,1645282800
Arsenal,Brentford,2,1,True,False,0.53,0.61,3.0,3.58,6.32,7.0,1645282800
Manchester City,Tottenham,2,3,False,True,0.29,0.33,5.02,5.5,9.72,10.5,1645291800
Leeds,Manchester Utd,2,4,False,True,3.73,4.32,3.13,3.45,0.71,0.91,1645365600
Wolves,Leicester,2,1,True,False,1.22,1.33,2.26,2.52,2.61,2.85,1645374600
Watford,Crystal Palace,1,4,False,True,1.96,2.05,2.12,2.2,1.64,1.7,1645644600
Burnley,Tottenham,1,0,True,False,3.68,3.9,2.63,2.78,0.82,0.88,1645644600
Liverpool,Leeds,6,0,True,False,0.18,0.21,7.13,7.8,13.91,16.0,1645645500
Arsenal,Wolves,2,1,True,False,0.67,0.73,2.72,2.86,4.93,5.3,1645731900
Southampton,Norwich,2,0,True,False,0.51,0.57,3.5,4.05,5.64,6.0,1645819200
Leeds,Tottenham,0,4,False,True,2.78,3.18,2.81,2.98,0.97,1.02,1645878600
Manchester Utd,Watford,0,0,False,False,0.38,0.4,4.06,4.29,7.63,8.14,1645887600
Crystal Palace,Burnley,1,1,False,False,0.9,0.95,2.33,2.43,3.74,4.2,1645887600
Brentford,Newcastle,0,2,False,True,1.38,1.52,2.1,2.17,2.4,2.6,1645887600
Brighton,Aston Villa,0,2,False,True,1.22,1.27,2.27,2.4,2.49,2.64,1645889400
Everton,Manchester City,0,1,False,True,11.19,13.75,5.34,5.8,0.26,0.27,1645896600
West Ham,Wolves,1,0,True,False,0.94,0.97,2.36,2.41,3.53,3.73,1645970400
Burnley,Leicester,0,2,False,True,1.95,2.18,2.3,2.4,1.54,1.63,1646163900
Leicester,Leeds,1,0,True,False,1.02,1.14,2.77,2.85,2.66,2.92,1646483400
Wolves,Crystal Palace,0,2,False,True,1.37,1.45,2.05,2.16,2.48,2.77,1646492400
Norwich,Brentford,1,3,False,True,2.14,2.43,2.18,2.26,1.47,1.55,1646492400
Newcastle,Brighton,2,1,True,False,1.67,1.8,2.13,2.29,1.89,2.0,1646492400
Burnley,Chelsea,0,4,False,True,6.44,7.09,3.07,3.3,0.52,0.55,1646492400
Aston Villa,Southampton,4,0,True,False,1.25,1.32,2.53,2.72,2.24,2.48,1646492400
Liverpool,West Ham,1,0,True,False,0.25,0.27,5.8,6.62,10.41,11.75,1646501400
Watford,Arsenal,2,3,False,True,5.73,6.17,3.26,3.4,0.54,0.56,1646575200
Manchester City,Manchester Utd,4,1,True,False,0.42,0.48,4.03,4.4,6.73,8.0,1646584200
Tottenham,Everton,5,0,True,False,0.72,0.77,2.9,3.0,4.07,4.4,1646683200
Wolves,Watford,4,0,True,False,0.93,0.97,2.45,2.52,3.43,3.67,1646940600
Southampton,Newcastle,1,2,False,True,1.0,1.08,2.55,2.69,2.98,3.41,1646940600
Norwich,Chelsea,1,3,False,True,8.68,10.0,3.95,4.1,0.37,0.4,1646940600
Leeds,Aston Villa,0,3,False,True,1.85,2.13,2.58,2.65,1.46,1.55,1646941500
Brighton,Liverpool,0,2,False,True,5.83,6.2,3.65,3.81,0.48,0.51,1647088200
Brentford,Burnley,2,0,True,False,1.1,1.19,2.32,2.44,2.83,3.0,1647097200
Manchester Utd,Tottenham,3,2,True,False,1.34,1.5,2.53,2.84,2.09,2.2,1647106200
West Ham,Aston Villa,2,1,True,False,1.52,1.61,2.29,2.41,1.98,2.22,1647180000
Southampton,Watford,1,2,False,True,0.66,0.72,3.11,3.27,4.24,4.6,1647180000
Leeds,Norwich,2,1,True,False,0.63,0.66,3.18,3.38,4.46,4.75,1647180000
Everton,Wolves,0,1,False,True,1.28,1.35,2.13,2.3,2.6,2.84,1647180000
Chelsea,Newcastle,1,0,True,False,0.42,0.44,3.86,4.0,7.19,7.76,1647180000
Arsenal,Leicester,2,0,True,False,0.44,0.46,3.87,4.1,6.37,6.92,1647189000
Crystal Palace,Manchester City,0,0,False,False,9.0,10.85,4.44,4.65,0.34,0.37,1647288000
Brighton,Tottenham,0,2,False,True,2.65,2.86,2.39,2.49,1.14,1.2,1647459000
Arsenal,Liverpool,0,2,False,True,2.64,2.88,2.68,2.83,1.06,1.12,1647461700
Everton,Newcastle,1,0,True,False,1.44,1.56,2.22,2.31,2.18,2.28,1647546300
Wolves,Leeds,2,3,False,True,1.2,1.29,2.4,2.6,2.47,2.64,1647633600
Aston Villa,Arsenal,0,1,False,True,1.99,2.14,2.41,2.5,1.45,1.55,1647693000
Leicester,Brentford,2,1,True,False,1.14,1.19,2.4,2.55,2.59,2.7,1647784800
Tottenham,West Ham,3,1,True,False,0.73,0.77,2.85,3.13,4.15,4.35,1647793800
Liverpool,Watford,2,0,True,False,0.16,0.17,7.36,8.39,17.26,20.83,1648899000
Wolves,Aston Villa,2,1,True,False,2.07,2.16,2.07,2.18,1.6,1.63,1648908000
Leeds,Southampton,1,1,False,False,1.45,1.55,2.59,2.67,1.85,1.96,1648908000
Chelsea,Brentford,1,4,False,True,0.39,0.43,3.75,4.0,8.17,9.0,1648908000
Burnley,Manchester City,0,2,False,True,15.14,18.0,5.93,6.8,0.2,0.23,1648908000
Brighton,Norwich,0,0,False,False,0.49,0.55,3.27,3.5,6.52,7.2,1648908000
Manchester Utd,Leicester,1,1,False,False,0.57,0.63,3.48,3.76,4.7,5.05,1648917000
West Ham,Everton,2,1,True,False,0.79,0.83,2.79,2.9,3.68,3.9,1648990800
Tottenham,Newcastle,5,1,True,False,0.55,0.58,3.28,3.48,5.32,5.8,1648999800
Crystal Palace,Arsenal,3,0,True,False,3.14,3.46,2.39,2.5,1.01,1.07,1649098800
Burnley,Everton,3,2,True,False,1.56,1.7,2.12,2.22,2.08,2.2,1649269800
Newcastle,Wolves,1,0,True,False,1.01,1.07,2.28,2.41,3.3,3.6,1649444400
Everton,Manchester Utd,1,0,True,False,3.08,3.34,2.81,2.93,0.9,0.92,1649503800
Watford,Leeds,0,3,False,True,1.8,1.91,2.43,2.58,1.58,1.68,1649512800
Southampton,Chelsea,0,6,False,True,2.93,3.2,2.61,2.72,1.0,1.1,1649512800
Arsenal,Brighton,1,2,False,True,0.65,0.68,2.77,2.94,5.13,5.43,1649512800
Aston Villa,Tottenham,0,4,False,True,2.35,2.47,2.51,2.66,1.21,1.26,1649521800
Norwich,Burnley,2,0,True,False,2.14,2.23,2.39,2.58,1.36,1.5,1649595600
Leicester,Crystal Palace,2,1,True,False,1.53,1.64,2.29,2.45,1.95,2.19,1649595600
Brentford,West Ham,2,0,True,False,1.68,1.85,2.3,2.44,1.76,1.95,1649595600
Manchester City,Liverpool,2,2,False,False,0.98,1.05,2.76,3.12,2.79,2.98,1649604600
Tottenham,Brighton,0,1,False,True,0.51,0.55,3.48,3.6,5.55,6.1,1650108600
Watford,Brentford,1,2,False,True,2.03,2.23,2.34,2.5,1.47,1.58,1650117600
Southampton,Arsenal,1,0,True,False,2.98,3.22,2.73,2.83,0.94,1.01,1650117600
Manchester Utd,Norwich,3,2,True,False,0.29,0.3,5.3,5.5,9.02,10.0,1650117600
West Ham,Burnley,1,1,False,False,0.81,0.88,2.74,2.88,3.62,3.98,1650201300
Newcastle,Leicester,2,1,True,False,1.06,1.14,2.52,2.61,2.75,3.0,1650201300
Liverpool,Manchester Utd,4,0,True,False,0.35,0.4,4.61,4.95,7.74,8.6,1650394800
Newcastle,Crystal Palace,1,0,True,False,1.29,1.36,2.23,2.39,2.45,2.65,1650480300
Everton,Leicester,1,1,False,False,1.57,1.67,2.31,2.4,1.9,2.0,1650480300
Chelsea,Arsenal,2,4,False,True,0.91,0.99,2.53,2.65,3.38,3.7,1650480300
Manchester City,Brighton,3,0,True,False,0.23,0.24,5.56,5.95,13.66,16.0,1650481200
Burnley,Southampton,2,0,True,False,1.67,1.73,2.35,2.59,1.74,1.8,1650566700
Arsenal,Manchester Utd,3,1,True,False,1.05,1.13,2.65,2.8,2.69,2.8,1650713400
Norwich,Newcastle,0,3,False,True,2.51,2.73,2.33,2.47,1.22,1.31,1650722400
Manchester City,Watford,5,1,True,False,0.12,0.13,8.9,10.0,24.47,27.69,1650722400
Leicester,Aston Villa,0,0,False,False,2.0,2.13,2.34,2.63,1.48,1.55,1650722400
Brentford,Tottenham,0,0,False,False,3.85,4.32,2.97,3.2,0.73,0.76,1650731400
Chelsea,West Ham,1,0,True,False,0.42,0.45,3.88,4.26,6.96,7.6,1650805200
Burnley,Wolves,1,0,True,False,1.57,1.7,2.14,2.46,2.06,2.17,1650805200
Brighton,Southampton,2,2,False,False,1.07,1.16,2.4,2.64,2.85,3.1,1650805200
Liverpool,Everton,2,0,True,False,0.2,0.21,6.26,6.7,14.46,16.0,1650814200
Crystal Palace,Leeds,0,0,False,False,1.4,1.5,2.45,2.57,2.02,2.17,1650913200
Manchester Utd,Chelsea,1,1,False,False,2.54,2.75,2.65,2.99,1.09,1.16,1651171500
Newcastle,Liverpool,0,1,False,True,5.45,6.0,3.35,3.55,0.54,0.59,1651318200
Wolves,Brighton,0,3,False,True,1.75,1.85,2.01,2.13,1.94,2.0,1651327200
Watford,Burnley,1,2,False,True,1.63,1.76,2.22,2.33,1.88,1.97,1651327200
Southampton,Crystal Palace,1,2,False,True,1.45,1.53,2.17,2.25,2.18,2.4,1651327200
Aston Villa,Norwich,2,0,True,False,0.42,0.5,3.83,4.19,6.94,7.7,1651327200
Leeds,Manchester City,0,4,False,True,8.49,9.25,4.83,5.1,0.32,0.34,1651336200
Tottenham,Leicester,3,1,True,False,0.37,0.39,4.33,4.83,7.78,8.5,1651410000
Everton,Chelsea,1,0,True,False,4.22,4.57,2.9,3.0,0.71,0.73,1651410000
West Ham,Arsenal,1,2,False,True,3.42,3.62,2.9,3.15,0.82,0.9,1651419000
Manchester Utd,Brentford,3,0,True,False,0.75,0.8,3.0,3.15,3.66,4.05,1651518000
Crystal Palace,Watford,1,0,True,False,0.69,0.73,2.85,2.95,4.39,4.75,1651932000
Chelsea,Wolves,2,2,False,False,0.38,0.41,3.95,4.25,8.4,10.0,1651932000
Burnley,Aston Villa,1,3,False,True,2.1,2.23,2.18,2.34,1.5,1.63,1651932000
Brentford,Southampton,3,0,True,False,1.12,1.16,2.52,2.65,2.57,2.65,1651932000
Brighton,Manchester Utd,4,0,True,False,2.04,2.28,2.37,2.5,1.45,1.6,1651941000
Liverpool,Tottenham,1,1,False,False,0.43,0.47,4.17,4.45,6.08,6.6,1651949100
Norwich,West Ham,0,4,False,True,3.88,4.14,3.03,3.2,0.71,0.74,1652014800
Leicester,Everton,1,2,False,True,1.68,1.79,2.29,2.4,1.77,1.85,1652014800
Arsenal,Leeds,2,1,True,False,0.53,0.57,3.55,3.9,5.16,5.6,1652014800
Manchester City,Newcastle,5,0,True,False,0.18,0.2,6.95,7.6,15.88,18.26,1652023800
Aston Villa,Liverpool,1,2,False,True,5.43,5.84,3.63,3.8,0.51,0.54,1652209200
Leeds,Chelsea,0,3,False,True,3.9,4.25,3.11,3.25,0.69,0.73,1652293800
Watford,Everton,0,0,False,False,4.81,5.4,2.81,2.94,0.65,0.68,1652294700
Leicester,Norwich,3,0,True,False,0.34,0.36,4.58,4.8,8.18,9.25,1652294700
Wolves,Manchester City,1,5,False,True,11.21,13.0,5.23,5.75,0.26,0.3,1652296500
Tottenham,Arsenal,3,0,True,False,1.28,1.35,2.51,2.6,2.25,2.34,1652381100
Tottenham,Burnley,1,0,True,False,0.32,0.33,4.63,4.8,9.18,10.0,1652612400
Wolves,Norwich,1,1,False,False,0.54,0.57,3.48,3.7,5.12,6.0,1652619600
West Ham,Manchester City,2,2,False,False,6.95,7.7,4.22,4.45,0.4,0.42,1652619600
Watford,Leicester,1,5,False,True,4.1,4.54,2.99,3.2,0.7,0.76,1652619600
Leeds,Brighton,1,1,False,False,1.66,1.75,2.46,2.63,1.7,1.88,1652619600
Aston Villa,Crystal Palace,1,1,False,False,0.9,1.09,2.55,2.66,3.41,3.99,1652619600
Everton,Brentford,2,3,False,True,0.92,0.99,2.59,2.84,3.22,3.72,1652628600
Newcastle,Arsenal,2,0,True,False,3.34,3.7,2.87,3.1,0.83,0.9,1652727600
Southampton,Liverpool,1,2,False,True,5.62,6.3,3.96,4.25,0.47,0.51,1652813100
Everton,Crystal Palace,3,2,True,False,0.86,0.9,2.56,2.9,3.67,3.95,1652985900
Chelsea,Leicester,1,1,False,False,0.43,0.45,3.94,4.26,6.61,7.17,1652986800
Aston Villa,Burnley,1,1,False,False,1.04,1.1,2.48,2.91,2.88,3.1,1652986800
Norwich,Tottenham,0,5,False,True,9.21,11.0,4.69,5.25,0.31,0.35,1653231600
Manchester City,Aston Villa,3,2,True,False,0.17,0.2,7.33,7.8,15.41,18.0,1653231600
Liverpool,Wolves,3,1,True,False,0.15,0.17,8.22,9.9,17.51,20.0,1653231600
Leicester,Southampton,4,1,True,False,0.71,0.77,3.31,3.45,3.52,3.76,1653231600
Crystal Palace,Manchester Utd,1,0,True,False,1.83,2.01,2.52,2.61,1.52,1.59,1653231600
Chelsea,Watford,2,1,True,False,0.19,0.22,6.63,7.3,15.48,18.0,1653231600
Burnley,Newcastle,1,2,False,True,1.46,1.55,2.32,2.67,2.05,2.2,1653231600
Brighton,West Ham,3,1,True,False,1.65,1.9,2.48,2.58,1.7,1.86,1653231600
Brentford,Leeds,1,2,False,True,1.35,1.43,2.81,2.94,1.89,2.12,1653231600
Arsenal,Everton,5,1,True,False,0.34,0.36,4.55,4.88,8.02,9.0,1653231600
